sample_id,source_name,channel,input_type,seed_label,ground_truth_label,category,market,has_url_flag,has_email_flag,has_phone_flag,message_text_gold
mendeley_sms_01104,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,They finally came to fix the ceiling.
mendeley_sms_01105,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,yes,No,No,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 www.getzed.co.uk POBox36504W45WQ 150p"
mendeley_sms_01106,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
mendeley_sms_01107,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Sorry, I'll go later"
mendeley_sms_01108,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Sorry that took so long, omw now"
mendeley_sms_01109,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I don't run away frm u... But it kills me that u don't care enough to stop me�
mendeley_sms_01110,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea"
mendeley_sms_01111,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Sorry, I'll call later ok bye"
mendeley_sms_01112,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Good morning
mendeley_sms_01113,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.
mendeley_sms_01114,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,No,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
mendeley_sms_01115,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Tell them no need to investigate about me anywhere.
mendeley_sms_01116,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I liked your new house
mendeley_sms_01117,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
mendeley_sms_01118,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,So what u doing today?
mendeley_sms_01119,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
mendeley_sms_01120,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Thanx 4 e brownie it's v nice...
mendeley_sms_01121,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hey you around? I've got enough for a half + the ten I owe you
mendeley_sms_01122,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Okay. I've seen it. So i should pick it on friday?
mendeley_sms_01123,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning
mendeley_sms_01124,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,say thanks2.
mendeley_sms_01125,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
mendeley_sms_01126,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,No she didnt. I will search online and let you know.
mendeley_sms_01127,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,what number do u live at? Is it 11?
mendeley_sms_01128,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
mendeley_sms_01129,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Company is very good.environment is terrific and food is really nice:)
mendeley_sms_01130,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,yes,No,No,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
mendeley_sms_01131,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Headin towards busetop
mendeley_sms_01132,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,What should i eat fo lunch senor
mendeley_sms_01133,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
mendeley_sms_01134,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
mendeley_sms_01135,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,No,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
mendeley_sms_01136,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,But pls dont play in others life.
mendeley_sms_01137,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Hey babe, my friend had to cancel, still up for a visit ?"
mendeley_sms_01138,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Daddy will take good care of you :)
mendeley_sms_01139,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,U repeat e instructions again. Wat's e road name of ur house?
mendeley_sms_01140,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
mendeley_sms_01141,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Did u receive my msg?
mendeley_sms_01142,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,O i played smash bros  &lt;#&gt;  religiously.
mendeley_sms_01143,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I did. One slice and one breadstick. Lol
mendeley_sms_01144,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"K I'm leaving soon, be there a little after 9"
mendeley_sms_01145,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201
mendeley_sms_01146,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,How much u trying to get?
mendeley_sms_01147,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"What will we do in the shower, baby?"
mendeley_sms_01148,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,yes,No,No,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best."
mendeley_sms_01149,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Have a nice day my dear.
mendeley_sms_01150,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,No,For sale - arsenal dartboard. Good condition but no doubles or trebles!
mendeley_sms_01151,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
mendeley_sms_01152,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu"
mendeley_sms_01153,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
mendeley_sms_01154,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Then u go back urself lor...
mendeley_sms_01155,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,2 laptop... I noe infra but too slow lar... I wan fast one
mendeley_sms_01156,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,December only! You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
mendeley_sms_01157,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Sat right? Okay thanks...
mendeley_sms_01158,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Jus came back fr lunch wif my sis only. U leh?
mendeley_sms_01159,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Long beach lor. Expected... U having dinner now?
mendeley_sms_01160,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ok then I will wait for. Then u talk to me�.
mendeley_sms_01161,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I dont have your file in my bag..i 'll tell you if i find it in my room.
mendeley_sms_01162,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
mendeley_sms_01163,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do."""
mendeley_sms_01164,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcord call 08000930705
mendeley_sms_01165,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
mendeley_sms_01166,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Change again... It's e one next to escalator...
mendeley_sms_01167,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hey gals...U all wanna meet 4 dinner at nìte?
mendeley_sms_01168,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,yes,No,No,We have recalculated your vehicle tax. You are owed �48.84 due to over payment.Click the secure link http:// 103.208.86.96 to claim your refund.
mendeley_sms_01169,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Vikky, come around  &lt;TIME&gt; .."
mendeley_sms_01170,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hi' Test on  &lt;#&gt; rd ....
mendeley_sms_01171,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Oic... Then better quickly go bathe n settle down...
mendeley_sms_01172,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"alright, I'll make sure the car is back tonight"
mendeley_sms_01173,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
mendeley_sms_01174,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
mendeley_sms_01175,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Solve d Case : A Man Was Found Murdered On  16 April,   AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer..who is it?"
mendeley_sms_01176,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
mendeley_sms_01177,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Be a good person , but dont try to prove it�"
mendeley_sms_01178,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,How are you doing? Hope you've settled in for the new school �have a great day
mendeley_sms_01179,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"There'll be a minor shindig at my place later tonight, you interested?"
mendeley_sms_01180,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Remind me how to get there and I shall do so
mendeley_sms_01181,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
mendeley_sms_01182,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Goodmorning sleeping ga.
mendeley_sms_01183,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,cool. We will have fun practicing making babies!
mendeley_sms_01184,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"No, its true..k,Do u knw dis no. &lt;#&gt; ?"
mendeley_sms_01185,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,1's reach home call me.
mendeley_sms_01186,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I love to cuddle! I want to hold you in my strong arms right now...
mendeley_sms_01187,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,yes,No,No,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
mendeley_sms_01188,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I'm done oredi...
mendeley_sms_01189,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,No da if you run that it activate the full version da.
mendeley_sms_01190,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
mendeley_sms_01191,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,yes,No,No,"With airtel 3G watch over 90 TV channels across Entertainment, Sports, Music, News on your phone- http://apalyaps15.com/tv/TV.jsp .To activate 3G, SMS 3G to 121"
mendeley_sms_01192,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
mendeley_sms_01193,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,Bloomberg -Message center +447797706009 Why wait? Apply for your futur
mendeley_sms_01194,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Please leave this topic..sorry for telling that..
mendeley_sms_01195,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I dont. Can you send it to me. Plus how's mode.
mendeley_sms_01196,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
mendeley_sms_01197,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
mendeley_sms_01198,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Do you think i can move  &lt;#&gt;  in a week
mendeley_sms_01199,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £2000 Bonus Prize, call 09066364529"
mendeley_sms_01200,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Theyre doing it to lots of places. Only hospitals and medical places are safe.
mendeley_sms_01201,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
mendeley_sms_01202,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Come to medical college at 7pm ......forward it da
mendeley_sms_01203,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
